1, 1, 33.000000
1, 3, -20.675133
1, 4, 5.230689
1, 6, 8.464359
1, 7, 5.767130
1, 8, 34.450113
1, 9, -40.195839
1, 10, -19.000000
1, 11, -5.093118
1, 12, 99999.000000
1, 13, -86.000000
1, 14, -58.048376
1, 15, -38.000000
1, 16, 29.255815
1, 18, -85.000000
1, 19, -46.116907
1, 20, -31.837535
1, 21, -10.744190
1, 22, -16.402336
1, 23, 10.133619
1, 24, 31.743913
1, 25, -32.455101
1, 26, 99999.000000
1, 27, 62.000000
1, 28, 3.239510
1, 29, -41.000000
1, 30, -35.137951
1, 32, -3.680560
1, 33, -27.509773
1, 34, -11.086821
1, 35, -10.581069
1, 37, -82.000000
1, 38, -87.000000
1, 39, 82.000000
1, 40, 0.955839
1, 41, 13.980489
1, 42, -29.577767
1, 43, -38.551934
1, 45, 3.146856
1, 46, -81.000000
1, 47, -7.385355
1, 49, 45.000000
1, 50, 11.413617
2, 2, 7.524165
2, 3, -20.689769
2, 4, 4.823057
2, 5, -41.633559
2, 6, 8.145478
2, 7, 5.810613
2, 8, 34.549887
2, 9, -29.865078
2, 11, -5.370295
2, 14, -57.951624
2, 16, 0.015117
2, 17, -43.511684
2, 18, -91.018141
2, 19, -45.796172
2, 20, -31.521848
2, 21, -12.484211
2, 22, -7.093494
2, 23, 9.304020
2, 24, 31.591976
2, 25, -31.943166
2, 26, -28.399083
2, 28, 3.378722
2, 30, -28.471665
2, 31, 24.770922
2, 32, -3.777269
2, 33, -26.993605
2, 34, -10.786139
2, 35, -10.076938
2, 36, -70.516629
2, 40, 0.521303
2, 41, 13.940185
2, 42, -29.475117
2, 43, -43.930082
2, 44, -17.057725
2, 45, 3.407531
2, 47, -6.715928
2, 48, -7.489439
2, 50, 11.541296
3, 1, -7.450021
3, 2, 53.968651
3, 3, -20.679908
3, 4, 4.227269
3, 5, -41.929130
3, 6, 7.726129
3, 7, 5.818032
3, 9, -40.044756
3, 11, -6.183794
3, 12, 30.205206
3, 13, 99999.000000
3, 15, -25.942554
3, 16, 29.733016
3, 17, 7.714980
3, 18, 99999.000000
3, 19, -45.303384
3, 20, -31.224962
3, 21, -13.601553
3, 22, -17.356739
3, 23, 7.823368
3, 24, 31.583130
3, 25, -31.160864
3, 26, -13.071428
3, 27, -1.981429
3, 28, 3.487654
3, 29, 60.450747
3, 30, -34.966158
3, 31, 24.701224
3, 32, -3.773225
3, 33, -25.462667
3, 34, -10.064205
3, 35, -9.186629
3, 36, -70.483371
3, 37, -79.000000
3, 38, 41.643615
3, 39, 1.666122
3, 40, -0.048449
3, 41, 13.872323
3, 42, -29.437788
3, 43, -38.129290
3, 44, -17.651775
3, 45, 3.658671
3, 47, -5.291646
3, 48, -7.631221
3, 49, -52.232810
3, 50, 11.640427
4, 1, -7.192362
4, 2, 6.474865
4, 3, -20.638558
4, 4, 3.565000
4, 5, -42.285179
4, 6, 7.274988
4, 8, -28.139507
4, 9, -29.751510
4, 10, -95.000000
4, 11, -7.441082
4, 12, 30.076404
4, 14, 8.412305
4, 15, -26.057446
4, 16, 99999.000000
4, 17, -43.848906
4, 18, 97.000000
4, 19, -44.705624
4, 20, -31.013833
4, 21, -17.066111
4, 22, -7.798801
4, 23, 5.863796
4, 24, 31.726344
4, 25, -30.224512
4, 26, -27.867232
4, 27, -1.314782
4, 29, 60.558167
4, 30, -28.162133
4, 31, 24.775163
4, 32, -3.681280
4, 33, -23.003029
4, 34, -8.982446
4, 35, -8.019257
4, 38, 41.356385
4, 39, 1.105297
4, 40, -0.654449
4, 43, -43.907671
4, 44, -18.785934
4, 45, 3.855567
4, 46, 99999.000000
4, 47, -3.230125
4, 48, -7.756672
4, 49, -52.255634
4, 50, 11.689625
5, 1, -6.717017
5, 2, 54.029310
5, 3, -20.569970
5, 4, 2.965573
5, 5, -42.636764
5, 6, 6.859776
5, 7, 6.485214
5, 8, -27.210162
5, 9, -40.304261
5, 11, -8.998136
5, 12, 29.931611
5, 13, 13.755390
5, 14, 8.305107
5, 16, -28.266674
5, 17, 8.434231
5, 18, 99999.000000
5, 19, -44.069448
5, 21, -18.863966
5, 22, 99999.000000
5, 23, 3.626886
5, 24, 31.988195
5, 25, -29.268533
5, 26, -14.085080
5, 27, 0.042547
5, 28, -64.000000
